gey8593,目利きの銀次 八王子南口駅前店,メキキノギンジ ハチオウジミナミグチエキマエテン,35.653725,139.338429,https://r.gnavi.co.jp/6zbthyje0000/?ak=%2BjI6%2BhHeqQRpVvfkPKrrdQhsI9r7cy797TxUCR1%2FGJo%3D,https://r.gnavi.co.jp/gey8593/menu4,〒192-0904 東京都八王子市子安町4-9-8 野田ビル2F,042-656-3488,3000
gg68800,裏路地 酒場 西八王子,ウラロジサカバニシハチオウジ,35.65776,139.314098,https://r.gnavi.co.jp/4wayy4h00000/?ak=%2BjI6%2BhHeqQRpVvfkPKrrdQhsI9r7cy797TxUCR1%2FGJo%3D,https://r.gnavi.co.jp/gg68800/menu4,〒193-0835 東京都八王子市千人町2-1-15,050-3314-3291,2000
a127672,炉ばた情緒 かっこ八王子店,ロバタジョウチョカッコハチオウジテン,35.65632,139.33843,https://r.gnavi.co.jp/a127672/?ak=%2BjI6%2BhHeqQRpVvfkPKrrdQhsI9r7cy797TxUCR1%2FGJo%3D,https://r.gnavi.co.jp/a127672/menu3,〒192-0083 東京都八王子市旭町2-5 ツインタワーA館9F,050-3464-5847,2900
gc46901,炭焼びすとろ 和いん家,スミヤキビストロワインヤ,35.657656,139.337043,https://r.gnavi.co.jp/gc46901/?ak=%2BjI6%2BhHeqQRpVvfkPKrrdQhsI9r7cy797TxUCR1%2FGJo%3D,https://r.gnavi.co.jp/gc46901/menu5,〒192-0084 東京都八王子市三崎町4-10 三崎町ランドビル2F,050-3463-7364,3800
e686577,海鮮居酒屋 はなの舞 八王子南口店,カイセンイザカヤハナノマイ ハチオウジミナミグチテン,35.653725,139.338429,https://r.gnavi.co.jp/e686577/?ak=%2BjI6%2BhHeqQRpVvfkPKrrdQhsI9r7cy797TxUCR1%2FGJo%3D,https://r.gnavi.co.jp/e686577/menu3,〒192-0904 東京都八王子市子安町4-9-8 野田ビル1F,050-3463-8390,2700
gd3a404,完全個室 居酒屋 京ほのか 八王子店,カンゼンコシツイザカヤキョウホノカ ハチオウジテン,35.658597,139.338604,https://r.gnavi.co.jp/bzrmgvr00000/?ak=%2BjI6%2BhHeqQRpVvfkPKrrdQhsI9r7cy797TxUCR1%2FGJo%3D,https://r.gnavi.co.jp/gd3a404/menu3,〒192-0082 東京都八王子市東町10-4 HKビル3F,050-3469-2393,3150
ggst700,広島風お好焼き 一番,ヒロシマフウオコノミヤキイチバン,35.657774,139.34019,https://r.gnavi.co.jp/anhce3tw0000/?ak=%2BjI6%2BhHeqQRpVvfkPKrrdQhsI9r7cy797TxUCR1%2FGJo%3D,https://r.gnavi.co.jp/ggst700/menu3,〒192-0082 東京都八王子市東町1-8 信和ビル1F,050-3469-1846,2500
e828486,居楽屋白木屋 八王子北口駅前店,イラクヤシロキヤ ハチオウジキタグチエキマエテン,35.656372,139.338433,https://r.gnavi.co.jp/e828486/?ak=%2BjI6%2BhHeqQRpVvfkPKrrdQhsI9r7cy797TxUCR1%2FGJo%3D,https://r.gnavi.co.jp/e828486/menu4,〒192-0083 東京都八王子市旭町2-5 八王子ツインタワーA館8F,042-623-8988,2300
gen4302,A4和牛寿司 肉バル BISON－バイソン－八王子店,エーヨンワギュウズシ ニクバルバイソンハチオウジテン,35.657599,139.336884,https://r.gnavi.co.jp/rt5dy03f0000/?ak=%2BjI6%2BhHeqQRpVvfkPKrrdQhsI9r7cy797TxUCR1%2FGJo%3D,https://r.gnavi.co.jp/gen4302/menu7,〒192-0084 東京都八王子市三崎町4-9 9F,050-3467-6596,2500
a322054,トラハル 八王子,トラハルハチオウジ,35.658758,139.337737,https://r.gnavi.co.jp/6kyb6c3k0000/?ak=%2BjI6%2BhHeqQRpVvfkPKrrdQhsI9r7cy797TxUCR1%2FGJo%3D,https://r.gnavi.co.jp/a322054/menu2,〒192-0085 東京都八王子市中町2-15,050-3490-6455,3500
gd5u803,とリビアー 八王子みなみ野アクロスモール店,トリビアー ハチオウジミナミノアクロスモールテン,35.630492,139.329575,https://r.gnavi.co.jp/nzspp3tw0000/?ak=%2BjI6%2BhHeqQRpVvfkPKrrdQhsI9r7cy797TxUCR1%2FGJo%3D,https://r.gnavi.co.jp/gd5u803/menu4,〒192-0916 東京都八王子市みなみ野1-2-1,050-3466-4304,2480
p864048,九州魂 京王八王子店,キュウシュウダマシイ ケイオウハチオウジテン,35.657904,139.342124,https://r.gnavi.co.jp/p864048/?ak=%2BjI6%2BhHeqQRpVvfkPKrrdQhsI9r7cy797TxUCR1%2FGJo%3D,https://r.gnavi.co.jp/p864048/menu3,〒192-0046 東京都八王子市明神町4-7-2 内藤落合ビル2F,050-3477-9042,3000
gdyd409,焼鳥屋 鳥貴族 京王八王子店,ヤキトリヤトリキゾク ケイオウハチオウジテン,35.658041,139.341206,https://r.gnavi.co.jp/hff6700g0000/?ak=%2BjI6%2BhHeqQRpVvfkPKrrdQhsI9r7cy797TxUCR1%2FGJo%3D,https://r.gnavi.co.jp/gdyd409/menu3,〒192-0082 東京都八王子市東町2-12 2F,042-645-0803,2000
ggbx100,居酒屋 にっこり 八王子,イザカヤニッコリハチオウジ,35.659185,139.337146,https://r.gnavi.co.jp/pu37ft220000/?ak=%2BjI6%2BhHeqQRpVvfkPKrrdQhsI9r7cy797TxUCR1%2FGJo%3D,https://r.gnavi.co.jp/ggbx100/menu2,〒192-0081 東京都八王子市横山町7-6 6F,050-3466-2411,3000
a584400,居酒屋 名月,イザカヤメイゲツ,35.657113,139.336907,https://r.gnavi.co.jp/a584400/?ak=%2BjI6%2BhHeqQRpVvfkPKrrdQhsI9r7cy797TxUCR1%2FGJo%3D,https://r.gnavi.co.jp/a584400/menu2,〒192-0084 東京都八王子市三崎町3-4 ＲＪスクエアビル1F,042-624-5114,4400
gd5n126,ビッグエコー 八王子店,ビッグエコー ハチオウジテン,35.657524,139.337159,https://r.gnavi.co.jp/ddeb5env0000/?ak=%2BjI6%2BhHeqQRpVvfkPKrrdQhsI9r7cy797TxUCR1%2FGJo%3D,https://r.gnavi.co.jp/gd5n126/menu4,〒192-0084 東京都八王子市三崎町4-11 トーネンビル1・2F,050-3477-0940,2000
p919483,旨唐揚げと居酒メシ ミライザカ 高尾南口店,ウマカラアゲトイザカメシミライザカ タカオミナミグチテン,35.641529,139.284472,https://r.gnavi.co.jp/p919483/?ak=%2BjI6%2BhHeqQRpVvfkPKrrdQhsI9r7cy797TxUCR1%2FGJo%3D,https://r.gnavi.co.jp/p919483/menu5,〒193-0845 東京都八王子市初沢町1231-19 高尾パークハイツB棟1F,050-3464-8738,2400
gd3a431,食べ飲み放題 居酒屋 チキチキチキン 八王子店,タベノミホウダイイザカヤチキチキチキン ハチオウジテン,35.658596,139.338604,https://r.gnavi.co.jp/8acgaxv60000/?ak=%2BjI6%2BhHeqQRpVvfkPKrrdQhsI9r7cy797TxUCR1%2FGJo%3D,https://r.gnavi.co.jp/gd3a431/menu2,〒192-0082 東京都八王子市東町10-4 HKビル3F,050-3373-4564,2800
geez505,龍舎 八王子,タツヤハチオウジ,35.657164,139.337776,https://r.gnavi.co.jp/pwpcnubh0000/?ak=%2BjI6%2BhHeqQRpVvfkPKrrdQhsI9r7cy797TxUCR1%2FGJo%3D,https://r.gnavi.co.jp/geez505/menu6,〒192-0083 東京都八王子市旭町7-9 相模ビル5F,050-3467-7744,3500
e678200,Shokudo 笑丸,ショクドウショウマル,35.658831,139.336824,https://r.gnavi.co.jp/4f5zzj5c0000/?ak=%2BjI6%2BhHeqQRpVvfkPKrrdQhsI9r7cy797TxUCR1%2FGJo%3D,https://r.gnavi.co.jp/e678200/menu2,〒192-0085 東京都八王子市中町3-12 三田ビルB1,050-3313-1326,4000
gfkb500,八王子 風味,ハチオウジフウミ,35.657772,139.34019,https://r.gnavi.co.jp/k8d7nvw00000/?ak=%2BjI6%2BhHeqQRpVvfkPKrrdQhsI9r7cy797TxUCR1%2FGJo%3D,https://r.gnavi.co.jp/gfkb500/menu3,〒192-0082 東京都八王子市東町1-8 B1,050-3373-4036,5000
p864051,くいもの屋わん 八王子ユーロード店,クイモノヤワン ハチオウジユーロードテン,35.657199,139.337781,https://r.gnavi.co.jp/p864051/?ak=%2BjI6%2BhHeqQRpVvfkPKrrdQhsI9r7cy797TxUCR1%2FGJo%3D,https://r.gnavi.co.jp/p864051/menu3,〒192-0083 東京都八王子市旭町7-9 相模ビル2F,050-3477-8976,3000
e145206,粉や 八王子店,コナヤ ハチオウジテン,35.657365,139.336912,https://r.gnavi.co.jp/95bfrz5p0000/?ak=%2BjI6%2BhHeqQRpVvfkPKrrdQhsI9r7cy797TxUCR1%2FGJo%3D,https://r.gnavi.co.jp/e145206/menu4,〒192-0084 東京都八王子市三崎町4-4,050-3463-7465,2000
ggpn200,チャイニーズ＆餃子バル 勇極酒家 八王子駅前店,チャイニーズアンドギョウザバルユウゴクシュカ ハチオウジエキマエテン,35.658197,139.336794,https://r.gnavi.co.jp/44vdh3xs0000/?ak=%2BjI6%2BhHeqQRpVvfkPKrrdQhsI9r7cy797TxUCR1%2FGJo%3D,https://r.gnavi.co.jp/ggpn200/menu4,〒192-0085 東京都八王子市中町4-13,050-3466-4561,2500
p614302,博多中洲 ぢどり屋 八王子店,ハカタナカスヂドリヤ ハチオウジテン,35.658556,139.334179,https://r.gnavi.co.jp/p614302/?ak=%2BjI6%2BhHeqQRpVvfkPKrrdQhsI9r7cy797TxUCR1%2FGJo%3D,https://r.gnavi.co.jp/p614302/menu4,〒192-0072 東京都八王子市南町2-3,042-627-4551,3500
a788401,やきとり家 すみれ 八王子店,ヤキトリヤスミレ ハチオウジテン,35.656801,139.338004,https://r.gnavi.co.jp/fu1t4twb0000/?ak=%2BjI6%2BhHeqQRpVvfkPKrrdQhsI9r7cy797TxUCR1%2FGJo%3D,https://r.gnavi.co.jp/a788401/menu4,〒192-0083 東京都八王子市旭町6-10 第51東京ビル2F,050-3477-6685,2500
g820708,馬肉酒場 馬ノ丈,バニクサカバウマノジョウ,35.657122,139.339956,https://r.gnavi.co.jp/g820708/?ak=%2BjI6%2BhHeqQRpVvfkPKrrdQhsI9r7cy797TxUCR1%2FGJo%3D,https://r.gnavi.co.jp/g820708/menu2,〒192-0083 東京都八王子市旭町10-12,050-3490-7819,3500
